Landing Page,Month of Year,Sessions,New Users,Bounces,Pageviews,Avg. Session Duration,Transactions
/product/country4/region1/skew2,201709,896,321,178,"5,358",0:04:22,2
/product/country4/region1/skew2,201706,899,340,229,"4,945",0:04:54,6
/product/country4/region1/skew2,201704,905,361,277,"5,014",0:04:16,7
/product/country4/region1/skew2,201710,912,357,187,"5,363",0:04:33,3
/product/country4/region1/skew2,201705,"1,080",408,301,"5,929",0:04:26,4
/product/country4/region1/skew2,201701,"1,156",432,323,"6,924",0:05:21,6
/product/country4/region1/skew3,201704,823,383,419,"3,037",0:02:47,3
/product/country4/region1/skew3,201702,"1,035",648,605,"3,312",0:02:08,0
/product/country4/region1/skew3,201703,"2,287","1,350","1,174","7,593",0:02:11,1
/product/country4/region1/skew3,201710,"3,383","1,891","1,334","13,566",0:02:28,0
/product/country4/region1/skew3,201705,"4,387","2,348","2,059","15,398",0:02:11,3
/product/country5/region1/resort1/skew1,201705,"1,020",400,590,"3,315",0:02:53,0
/product/country5/region1/resort1/skew1,201704,"1,118",440,612,"4,528",0:04:15,1
/product/country5/region1/resort2/skew1,201710,933,341,482,"3,377",0:03:15,0
/product/country5/region1/resort2/skew1,201709,"1,136",459,496,"4,351",0:03:24,1
/product/country5/region1/resort2/skew1,201708,"2,308",868,939,"9,555",0:03:21,5
/product/country5/region1/resort2/skew1,201707,"3,311","1,220","1,323","14,866",0:03:42,7
/product/country5/region1/resort2/skew1,201705,"5,693","2,474","2,097","24,935",0:03:30,3
/product/country5/region1/resort2/skew1,201704,"6,675","3,197","2,250","30,104",Null,4
/product/country5/region1/resort2/skew1,201706,"7,471","3,145","2,511","31,826",0:03:07,9
/product/country5/region1/resort2/skew1,201702,"8,797","3,788","3,719","35,716",0:03:29,9
/product/country5/region1/resort2/skew1,201703,"9,350","4,365","3,414","40,299",0:03:26,13
/product/country5/region1/resort2/skew1,201701,"18,141","9,041","7,603","76,011",0:03:28,16
/product/country5/region1/resort3/skew1,201701,"1,445",589,692,"5,173",0:03:12,4
/product/country5/region2/resort1/skew1,201706,"1,417",568,570,"5,399",0:02:51,2
/product/country5/region2/resort2/skew1,201706,815,376,199,"3,936",0:04:02,2
/product/country5/region2/resort2/skew1,201710,"1,137",570,389,"5,117",0:03:36,6
/product/country5/region2/resort2/skew1,201707,"1,240",578,352,"5,158",0:03:16,0
/product/country5/region2/resort2/skew1,201708,"1,293",622,372,"5,495",0:03:31,1
/product/country5/region2/resort2/skew1,201709,"1,408",684,428,"6,125",0:03:22,1
/product/country5/region2/resort3/skew1,201705,799,278,257,"3,939",0:04:12,0
/product/country5/region2/resort4/skew1,201708,810,314,325,"3,953",0:04:22,2
/product/country5/region2/resort4/skew1,201705,851,306,366,"3,906",0:04:37,2
/product/country5/region2/resort4/skew1,201707,860,340,343,"3,896",0:04:00,0
/product/country5/region2/resort4/skew1,201706,868,321,289,"4,123",0:04:08,1
/product/country5/region2/resort4/skew1,201701,"2,770","1,053",864,"12,687",0:04:12,6
/product/country5/region2/resort5/skew1,201704,808,286,154,"5,373",0:06:42,3
/product/country5/region2/resort5/skew1,201708,877,267,133,"5,253",0:05:01,2
/product/country5/region2/resort6/skew1,201707,799,352,289,"3,124",0:03:22,2
/product/country5/region2/resort7/skew1,201704,813,371,331,"3,715",0:04:36,5
/product/country5/region2/resort8/skew1,201705,904,277,300,"3,327",0:02:45,1
/product/country5/region2/resort9/skew1,201703,939,415,447,"3,277",0:03:11,1
/product/country5/region3/resort1/skew1,201709,828,452,201,"3,850",0:03:49,2
/product/country5/region3/resort1/skew1,201708,976,536,206,"4,763",0:03:54,0
/product/country5/region3/resort1/skew1,201703,"1,113",617,270,"4,886",0:03:43,0
/product/country5/region3/resort1/skew1,201702,"1,168",643,322,"5,011",0:03:53,0
/product/country5/region3/resort1/skew1,201706,"1,262",725,302,"5,515",0:03:58,0
/product/country5/region3/resort1/skew1,201707,"1,286",684,312,"5,453",0:03:16,0
/product/country5/region3/resort1/skew1,201704,"1,290",717,306,"6,128",0:04:15,0
/product/country5/region3/resort1/skew1,201705,"1,383",733,339,"6,002",0:03:51,0
/product/country5/region3/resort1/skew1,201701,"1,814","1,022",498,"8,145",0:04:30,0
/product/country5/region3/resort2/skew1,201707,874,444,187,"3,715",0:02:57,0
/product/country5/region3/resort3/skew1,201701,857,400,216,"3,702",0:03:35,0
/product/country5/region4/resort1/skew1,201710,800,330,160,"4,368",0:04:16,1
/product/country5/region4/resort1/skew1,201709,851,391,141,"4,936",0:04:20,1
/product/country5/region4/resort1/skew1,201704,913,418,206,"4,684",0:04:34,2
/product/country5/region4/resort1/skew1,201708,963,452,204,"4,844",0:03:49,0
/product/country5/region4/resort1/skew1,201703,976,456,190,"5,280",0:04:49,2
/product/country5/region4/resort1/skew1,201702,994,433,206,"5,547",0:05:28,2
/product/country5/region4/resort1/skew1,201706,"1,142",497,251,"5,779",0:04:01,2
/product/country5/region4/resort1/skew1,201707,"1,231",529,259,"6,057",0:03:50,1
/product/country5/region4/resort1/skew1,201705,"1,243",553,287,"6,352",0:04:14,0
/product/country5/region4/resort1/skew1,201701,"1,458",676,283,"7,946",0:04:39,4
/product/country5/region4/resort2/skew1,201706,801,334,240,"3,372",0:03:08,0
/product/country5/region4/resort2/skew1,201701,886,418,273,"4,262",0:04:55,0
/product/country5/region4/resort2/skew1,201705,886,398,276,"4,138",0:03:39,0
/product/country5/region4/resort2/skew1,201707,963,449,304,"4,045",0:03:17,0
/product/country5/region4/resort3/skew1,201703,799,291,371,"3,236",0:03:24,0
/product/country5/region4/resort3/skew1,201706,821,343,435,"2,882",0:03:00,2
/product/country5/region4/resort3/skew1,201702,882,293,433,"3,969",0:04:26,3
/product/country5/region4/resort3/skew1,201704,938,397,425,"4,502",0:04:08,2
/product/country5/region4/resort3/skew1,201705,"1,169",444,633,"4,384",0:03:36,1
/product/country5/region4/resort3/skew1,201701,"4,567","1,548","1,835","21,054",0:03:52,9
/product/country5/region5/resort1/skew1,201709,846,492,175,"3,689",0:02:20,0
/product/country5/region5/resort1/skew2,201706,896,404,276,"3,898",0:03:54,0
/product/country5/region5/resort1/skew2,201707,966,359,283,"4,492",0:03:52,0
/product/country5/region6/resort2/skew1,201710,"1,120",403,414,"5,298",0:04:13,1
/product/country5/region6/resort2/skew1,201708,"1,638",621,753,"6,683",0:03:31,2
/product/country5/region6/resort2/skew1,201703,"1,721",678,759,"7,400",0:03:53,0
/product/country5/region6/resort2/skew1,201702,"1,750",636,829,"6,983",0:03:47,0
/product/country5/region6/resort2/skew1,201704,"2,020",776,988,"8,201",0:04:05,6
/product/country5/region6/resort2/skew1,201709,"2,616","1,050","1,134","9,522",0:02:44,1
/product/country5/region6/resort2/skew1,201707,"2,741",929,"1,332","11,128",0:03:42,4
/product/country5/region6/resort2/skew1,201705,"4,122","1,443","1,645","15,705",0:03:04,3
/product/country5/region6/resort2/skew1,201701,"5,584","2,246","2,320","22,950",0:03:50,3
/product/country5/region6/resort2/skew1,201706,"7,147","2,802","2,592","29,088",0:03:02,7
/product/country5/region6/resort3/skew1,201705,"1,453",453,531,"6,001",0:03:16,2
/product/country5/region6/resort4/skew1,201706,929,290,520,"2,954",0:02:58,0
/product/country5/region6/resort4/skew1,201705,"1,717",602,829,"6,078",0:02:59,1
/product/country5/region6/resort4/skew2,201701,830,260,288,"3,312",0:02:57,0
/product/country5/region6/resort5/skew1,201701,"1,122",465,456,"4,802",0:03:29,2
/product/country5/region7/resort1/skew1,201710,"5,571","3,706","2,255","18,941",0:01:50,0
/product/country5/region8/resort1/skew1,201701,931,358,469,"3,389",0:03:53,3
/product/country6/region1/skew1,201710,881,450,290,"4,079",0:03:45,1
/product/country6/region1/skew1,201709,983,458,236,"5,239",0:04:19,6
/product/country6/region1/skew1,201706,"1,042",479,307,"4,429",0:03:35,1
/product/country6/region1/skew1,201702,"1,070",478,284,"5,168",0:04:45,5
/product/country6/region1/skew1,201708,"1,175",555,333,"5,182",0:03:25,1
/product/country6/region1/skew1,201707,"1,179",624,362,"4,893",0:03:22,4
/product/country6/region1/skew1,201704,"1,189",549,366,"5,351",0:03:55,1
/product/country6/region1/skew1,201703,"1,200",528,376,"5,088",0:03:37,2
/product/country6/region1/skew1,201705,"1,202",590,393,"4,952",0:03:35,0
/product/country6/region1/skew1,201701,"1,316",557,348,"7,106",0:05:24,11
/product/country6/region2/skew1,201709,"1,405",605,266,"6,308",0:02:45,1
/product/country6/region2/skew1,201701,"1,429",714,408,"6,588",0:03:24,1
/product/country6/region3/skew1,201705,845,363,325,"3,287",0:03:35,3
/product/country6/region3/skew1,201706,938,455,383,"3,452",0:03:17,1
/product/country6/region3/skew1,201701,949,461,328,"4,043",0:04:02,5
/product/country6/region3/skew1,201707,"1,042",484,404,"3,824",0:02:52,1
/product/country6/region3/skew1,201708,"1,087",509,403,"4,315",0:03:12,3
/product/country6/region3/skew1,201709,"1,602",727,496,"6,792",0:03:09,2
/product/country6/region3/skew1,201704,"1,896",736,653,"7,091",0:02:29,1
/product/country7/region1/resort1/skew1,201710,838,435,134,"3,947",0:02:45,0
/product/country7/region1/resort1/skew1,201705,"1,122",587,237,"5,217",0:03:21,0
/product/country7/region1/resort1/skew1,201706,"1,133",571,217,"5,370",0:03:14,0
/product/country7/region1/resort1/skew1,201709,"1,167",599,166,"6,080",0:03:23,0
/product/country7/region1/resort1/skew1,201707,"1,487",738,255,"7,569",0:03:09,0
/product/country7/region1/resort1/skew1,201708,"2,275","1,125",270,"12,149",0:03:22,0
/product/country8/region1/resort1/skew1,201708,"1,235",498,183,"6,039",0:02:50,2
/product/country8/region1/resort1/skew1,201701,"1,296",508,354,"6,156",0:03:17,1
/product/country8/region1/skew1,201706,808,306,286,"3,870",0:04:01,3
/product/country8/region1/skew1,201705,890,339,306,"4,601",0:04:47,4
/product/country8/region1/skew1,201709,955,347,286,"4,947",0:04:05,3
/product/country8/region1/skew1,201708,964,395,369,"4,126",0:03:36,2
/product/country8/region1/skew1,201702,"1,003",397,332,"4,734",0:03:47,6
/product/country8/region1/skew1,201701,"1,324",472,369,"6,183",0:03:20,0
/product/country8/region1/skew1,201707,"1,444",580,539,"6,700",0:03:34,7
/product/country9/region1/resort1/skew1,201704,836,321,479,"2,784",0:03:32,3
/product/country9/region1/resort1/skew1,201707,841,376,363,"3,162",0:04:03,3
/product/country9/region1/resort1/skew1,201705,930,426,482,"3,143",0:03:20,2
/product/country9/region1/resort1/skew1,201701,"1,246",506,596,"4,486",0:04:01,4
/product/country9/region1/resort1/skew2,201708,826,336,400,"3,172",0:03:42,2
/product/country9/region1/resort1/skew2,201707,901,337,417,"3,361",0:03:12,4
/product/country9/region1/resort1/skew2,201703,985,371,499,"3,379",0:03:07,2
/product/country9/region1/resort1/skew2,201705,"1,019",408,537,"3,424",0:03:24,5
/product/country9/region1/resort1/skew2,201702,"1,038",358,544,"3,602",0:03:37,3
/product/country9/region1/resort1/skew2,201704,"1,057",408,527,"3,911",0:03:44,3
/product/country9/region1/resort1/skew2,201701,"1,241",459,627,"4,368",0:03:55,5
/product/country9/region1/resort1/skew3,201707,951,403,338,"3,861",0:03:36,1
/product/country9/region1/resort1/skew3,201705,"1,342",576,477,"5,516",0:04:02,2
/product/country9/region1/resort1/skew3,201706,"1,424",588,472,"5,910",0:03:48,3
/product/country9/region1/resort1/skew3,201702,"1,482",632,556,"6,728",0:04:26,6
/product/country9/region1/resort1/skew3,201704,"1,666",700,605,"6,981",0:03:57,5
/product/country9/region1/resort1/skew3,201703,"1,694",753,589,"6,895",0:03:48,8
/product/country9/region1/resort1/skew3,201701,"2,440","1,175",957,"10,150",0:04:04,7
/product/country9/region1/resort2/skew1,201702,802,299,481,"2,631",0:03:21,3
/product/country9/region1/resort2/skew1,201701,883,291,447,"3,550",0:04:43,6
/product/country9/region1/resort2/skew1,201704,899,398,545,"2,706",0:02:56,3
/product/country9/region1/resort2/skew1,201709,"1,026",390,451,"4,443",0:03:34,1
/product/country9/region1/resort2/skew1,201703,"1,558",653,623,"6,481",0:03:49,4
/product/country9/region1/resort3/skew1,201710,947,392,468,"3,400",0:03:48,7
/product/country9/region1/resort3/skew1,201709,"1,375",538,678,"4,826",0:03:50,6
/product/country9/region1/resort3/skew1,201704,"1,573",591,710,"6,795",0:04:43,12
/product/country9/region1/resort3/skew1,201708,"1,613",705,765,"6,258",0:03:59,4
/product/country9/region1/resort3/skew1,201703,"1,787",614,855,"7,541",0:04:32,12
/product/country9/region1/resort3/skew1,201706,"1,912",823,"1,035","6,348",0:03:30,7
/product/country9/region1/resort3/skew1,201705,"1,920",801,955,"6,374",0:03:15,6
/product/country9/region1/resort3/skew1,201701,"2,152",779,"1,007","8,802",0:04:30,14
/product/country9/region1/resort3/skew1,201707,"2,164",985,"1,018","7,964",0:03:43,9
/product/country9/region1/resort3/skew1,201702,"2,224",701,Null,"9,496",0:04:30,24
/product/country9/region1/resort4/skew1,201704,"1,586",905,491,"6,471",0:02:53,0
/product/country9/region1/resort4/skew1,201703,"1,674",922,425,"7,181",0:03:05,1
/product/country9/region1/resort4/skew1,201701,"1,805",846,661,"7,310",0:03:15,2
/product/country9/region1/resort4/skew1,201702,"1,853",877,554,"8,098",0:03:25,2
/product/country9/region2/resort1/skew1,201707,852,398,399,"2,871",0:02:40,0
/product/country9/region2/resort1/skew2,201710,"1,213",530,300,"6,308",0:04:32,7
/product/country9/region2/resort1/skew2,201709,"1,502",653,375,"7,901",0:04:59,6
/product/country9/region2/resort1/skew2,201702,"1,563",647,538,"6,987",0:04:18,2
/product/country9/region2/resort1/skew2,201703,"1,589",667,511,"7,405",0:04:27,8
/product/country9/region2/resort1/skew2,201708,"1,806",739,419,"9,247",0:04:31,4
/product/country9/region2/resort1/skew2,201706,"1,814",782,531,"7,873",0:03:52,6
/product/country9/region2/resort1/skew2,201704,"1,819",765,544,"8,313",0:04:28,6
/product/country9/region2/resort1/skew2,201707,"2,085",887,580,"9,737",0:04:10,8
/product/country9/region2/resort1/skew2,201705,"2,129",890,676,"9,027",0:03:58,5
/product/country9/region2/resort1/skew2,201701,"3,390","1,533","1,015","16,136",0:04:39,6
/product/country9/region2/resort1/skew3,201707,"1,018",440,251,"4,449",0:03:30,0
/product/country9/region2/resort1/skew3,201706,"1,980",835,562,"7,880",0:03:05,0
/product/country9/region2/resort1/skew4,201701,792,314,335,"3,192",0:04:19,5
/product/country9/region2/resort2/skew1,201701,"1,085",316,249,"6,814",0:06:22,8
/product/country9/region2/resort2/skew1,201710,"1,175",454,352,"6,369",0:04:24,3
/product/country9/region2/resort2/skew1,201702,"1,246",385,254,"7,464",0:05:28,3
/product/country9/region2/resort2/skew1,201703,"1,265",450,276,"6,679",0:04:40,1
/product/country9/region2/resort2/skew1,201704,"1,613",610,357,"9,226",0:05:08,3
/product/country9/region2/resort2/skew1,201709,"1,893",792,530,"10,374",0:04:49,4
/product/country9/region2/resort2/skew1,201705,"1,949",771,551,"9,511",0:04:34,4
/product/country9/region2/resort2/skew1,201706,"2,330",952,631,"11,207",0:03:48,2
/product/country9/region2/resort2/skew1,201708,"2,860","1,205",798,"14,529",0:03:55,4
/product/country9/region2/resort2/skew1,201707,"3,364","1,438",959,"16,080",0:03:44,2
/transport,201703,"15,714","4,701","3,800","77,156",0:04:37,249
/transport,201709,"16,088","6,052","4,036","75,292",0:04:17,226
/transport,201704,"16,567","5,008","3,877","83,498",0:04:40,278
/transport,201702,"18,371","5,295","5,394","87,262",0:04:29,344
/transport,201708,"18,742","6,232","4,104","93,335",0:04:19,255
/transport,201710,"19,258","6,621","4,227","96,675",0:04:17,235
/transport,201707,"21,139","6,302","4,737","105,695",0:04:25,281
/transport,201706,"21,496","6,119","4,604","108,985",0:04:44,340
/transport,201705,"23,569","7,294","5,063","122,794",0:04:52,344
/transport,201701,"69,763","37,783","33,807","235,799",0:02:57,564
/transport/country1,201702,909,444,286,"3,363",0:03:46,13
/transport/country1,201701,"1,192",555,309,"4,768",0:04:10,7
/transport/country1,201710,"1,336",884,423,"4,596",0:02:54,3
/transport/country1,201708,"1,668",963,439,"6,472",0:03:25,16
/transport/country1,201709,"3,039","2,007",828,"11,700",0:03:39,18
/transport/country2,201708,"1,008",601,147,"4,818",0:04:20,5
/transport/country2,201709,"1,298",905,187,"5,958",0:04:22,13
/transport/country3,201702,823,425,194,"3,383",0:04:07,6
/transport/country3,201710,910,623,192,"3,831",0:03:47,6
/transport/country3,201701,"1,097",611,200,"4,772",0:04:47,13
/transport/country3,201709,"1,352",890,303,"5,760",0:04:08,7
/transport/country4,201709,887,559,131,"4,435",0:05:15,11
/transport/country5,201710,803,444,107,"3,943",0:04:06,9
/transport/country5,201708,828,472,92,"4,140",0:04:31,6
/transport/country5,201701,897,403,117,"4,467",0:05:32,20
/transport/country5,201709,"1,482",907,161,"7,173",0:04:35,15
/transport/country6,201702,857,425,173,"3,531",0:04:06,6
/transport/country6,201701,"1,042",555,200,"4,772",0:05:15,10
/transport/country6,201708,"1,568",945,307,"6,774",0:03:52,13
/transport/country6,201709,"1,902","1,219",399,"8,122",0:04:06,18
/transport/country7,201702,846,454,277,"3,257",0:04:16,11
/transport/country7,201708,999,664,339,"3,636",0:03:19,2
/transport/country7,201701,"1,025",552,360,"3,823",0:04:00,12
