Landing Page,Month,Bounce rate,Avg session duration in mins,Percentage of new sessions,Conversion rate,New Users,Pages per visit,Sessions,Bounces,Pageviews,Transactions
/product/country10/region8/resort2/skew1,Jan,27.43%,5,38.14%,0.39%,1571,5.38,"4,119","1,130","22,160",16
/product/country10/region8/resort2/skew1,April,26.06%,5,31.68%,0.18%,694,5.74,"2,191",571,"12,576",4
/product/country10/region8/resort2/skew1,July,26.35%,4,31.81%,0.20%,815,5.12,"2,562",675,"13,117",5
/product/country10/region8/resort2/skew1,Oct,26.58%,4,39.32%,0.37%,429,5.2,"1,091",290,"5,673",4
/product/country10/region9/resort1/skew1,Sept,33.21%,4,41.99%,0.27%,459,4.61,"1,093",363,"5,039",3
/product/country10/region9/resort1/skew1,Oct,35.59%,4,40.44%,0.42%,383,4.43,947,337,"4,195",4
/product/country10/region9/resort1/skew1,Aug,30.04%,4,42.24%,0.08%,547,5.01,"1,295",389,"6,488",1
/product/country10/region9/resort1/skew1,June,37.97%,5,38.19%,0.44%,516,4.7,"1,351",513,"6,350",6
/product/country10/region9/resort1/skew1,Mar,39.95%,4,41.26%,0.61%,472,4.51,"1,144",457,"5,159",7
/product/country10/region9/resort1/skew1,Jan,39.28%,4,37.28%,0.35%,951,4.54,"2,551","1,002","11,582",9
/product/country10/region9/resort1/skew1,Feb,42.35%,4,36.60%,0.19%,567,4.23,"1,549",656,"6,552",3
/product/country10/region9/resort1/skew1,July,35.71%,3,38.39%,0.30%,516,4.33,"1,344",480,"5,820",4
/product/country10/region9/resort1/skew1,April,37.81%,5,39.06%,0.48%,407,5.23,"1,042",394,"5,450",5
/product/country10/region9/resort1/skew1,May,41.01%,4,39.37%,0.82%,528,4.63,"1,341",550,"6,209",11
/product/country11/region1/resort1/skew3,Feb,39.15%,4,38.34%,0.44%,565,4.6,"1,475",579,"6,732",6
/product/country11/region1/resort1/skew3,Mar,39.15%,4,38.34%,0.44%,565,4.6,"1,475",579,"6,732",6
/product/country11/region1/resort1/skew3,June,39.95%,4,36.82%,0.00%,306,4.7,831,332,"3,906",0
/product/country11/region1/resort1/skew3,July,42.98%,4,36.36%,0.18%,396,4.88,"1,089",468,"5,314",2
/product/country11/region1/resort1/skew3,Sept,35.96%,4,35.31%,0.33%,322,5.77,912,328,"5,262",3
/product/country11/region1/resort1/skew3,Jan,39.70%,4,37.67%,0.41%,447,4.86,"1,187",473,"5,692",5
/product/country11/region1/resort1/skew3,April,39.05%,4,37.89%,0.40%,450,4.84,"1,188",465,"5,680",5
/product/country11/region1/resort1/skew3,Aug,41.84%,4,32.64%,0.31%,316,5.42,968,405,"5,247",3
/product/country11/region1/resort1/skew3,May,43.00%,4,37.29%,0.34%,333,4.89,893,384,"4,367",3
/product/country11/region1/resort1/skew3,Oct,41.71%,3,30.11%,0.28%,327,4.9,"1,086",453,"5,321",3
/product/country11/region1/resort3/skew1,May,30.05%,4,46.60%,0.42%,445,5.12,955,287,"4,890",4
/product/country11/region1/resort3/skew1,Oct,27.98%,4,43.72%,0.32%,553,5.46,"1,265",354,"6,907",4
/product/country11/region1/resort3/skew1,Mar,32.97%,4,52.48%,0.12%,433,4.64,825,272,"3,828",1
/product/country11/region1/resort3/skew1,Sept,25.09%,4,44.37%,0.28%,635,5.66,"1,431",359,"8,099",4
/product/country11/region1/resort3/skew1,July,31.36%,3,48.43%,0.14%,678,4.7,"1,400",439,"6,580",2
/product/country11/region1/resort3/skew1,Jan,36.78%,3,38.73%,0.24%,318,4.29,821,302,"3,522",2
/product/country11/region1/resort3/skew1,April,31.72%,4,41.40%,0.00%,342,4.91,826,262,"4,056",0
/product/country11/region1/resort3/skew1,Aug,28.51%,4,47.15%,0.07%,711,5.19,"1,508",430,"7,827",1
/product/country11/region1/resort3/skew1,Feb,33.74%,3,40.06%,0.00%,393,4.23,981,331,"4,150",0
/product/country11/region1/resort3/skew1,June,33.01%,4,50.13%,0.18%,562,4.43,"1,121",370,"4,966",2
/product/country11/region2/resort1/skew1,Oct,18.42%,4,40.90%,0.00%,382,5.62,934,172,"5,249",0
/product/country11/region2/resort1/skew1,Feb,27.05%,4,44.62%,0.12%,448,5.21,"1,004",266,"5,308",1
/product/country11/region2/resort1/skew1,Jan,33.96%,3,43.38%,0.12%,463,4.41,"1,067",357,"4,751",1
/product/country11/region2/resort1/skew1,Aug,19.83%,4,40.59%,0.00%,565,5.31,"1,392",276,"7,392",0
/product/country11/region2/resort1/skew1,Mar,22.18%,4,42.97%,0.00%,339,5.41,789,175,"4,268",0
/product/country11/region2/resort1/skew1,May,25.53%,4,39.90%,0.00%,494,4.98,"1,238",316,"6,165",0
/product/country11/region2/resort1/skew1,Sept,15.93%,4,37.10%,0.00%,361,5.9,973,155,"5,741",0
/product/country11/region2/resort1/skew1,July,17.81%,4,38.17%,0.00%,645,5.41,"1,690",301,"9,143",0
/product/country11/region2/resort1/skew1,April,25.03%,4,38.32%,0.00%,346,5.07,903,226,"4,578",0
/product/country11/region2/resort1/skew1,June,18.67%,4,37.68%,0.00%,543,5.26,"1,441",269,"7,580",0
/product/country3/region1/skew1,Sept,25.57%,3,52.25%,0.07%,801,4.58,"1,533",392,"7,021",1
/product/country3/region1/skew1,July,26.56%,3,48.94%,0.07%,691,4.33,"1,412",375,"6,114",1
/product/country3/region1/skew1,April,34.25%,3,50.52%,0.08%,627,4.28,"1,241",425,"5,311",1
/product/country3/region1/skew1,June,29.86%,3,46.33%,0.00%,391,4.22,844,252,"3,562",0
/product/country3/region1/skew1,Aug,22.49%,3,53.38%,0.00%,909,4.48,"1,703",383,"7,629",0
/product/country3/region1/skew1,Mar,33.06%,3,55.16%,0.00%,609,4.08,"1,104",365,"4,504",0
/product/country3/region1/skew1,Feb,30.00%,3,50.52%,0.21%,485,4.33,960,288,"4,157",2
/product/country3/region1/skew1,May,32.13%,2,50.26%,0.10%,488,3.84,971,312,"3,729",1
/product/country3/region1/skew1,Oct,27.05%,3,52.66%,0.20%,514,4.66,976,264,"4,548",2
/product/country3/region1/skew1,Jan,24.27%,4,48.08%,0.08%,626,4.77,"1,302",316,"6,211",1
/product/country3/region2/skew3,Jan,21.53%,3,43.46%,0.00%,535,4.61,"1,231",265,"5,675",0
/product/country3/region2/skew3,April,26.08%,3,47.43%,0.00%,571,4.41,"1,204",314,"5,310",0
/product/country3/region2/skew3,July,24.93%,3,43.98%,0.00%,621,4.21,"1,412",352,"5,945",0
/product/country3/region2/skew3,Aug,16.40%,3,41.96%,0.00%,412,4.81,982,161,"4,723",0
/product/country3/region2/skew3,May,26.89%,3,41.88%,0.00%,433,4.25,"1,034",278,"4,395",0
/product/country3/region2/skew3,Oct,22.28%,3,46.82%,0.00%,456,4.34,974,217,"4,227",0
/product/country3/region2/skew3,June,25.71%,3,46.80%,0.06%,484,4.39,"1,033",266,"4,541",1
/product/country3/region2/skew3,Mar,25.28%,4,45.32%,0.00%,441,4.44,973,246,"4,320",0
/product/country3/region2/skew3,Feb,21.42%,4,44.21%,0.00%,355,4.65,803,172,"3,734",0
/product/country3/region2/skew3,Sept,17.82%,3,39.49%,0.00%,432,4.59,"1,094",195,"5,021",0
/product/country3/skew1,July,28.76%,3,43.82%,0.10%,457,4.56,"1,043",300,"4,756",1
/product/country3/skew1,Mar,24.49%,3,41.69%,0.03%,441,4.47,"1,057",258,"4,724",0
/product/country3/skew1,Feb,25.10%,3,44.21%,0.04%,462,4.43,"1,045",262,"4,632",0
/product/country3/skew1,Jan,28.44%,4,41.51%,0.21%,594,4.49,"1,431",407,"6,425",3
/product/country3/skew1,June,25.81%,3,43.42%,0.09%,482,4.46,"1,110",289,"4,953",1
/product/country3/skew1,Aug,24.49%,3,41.77%,0.08%,556,4.6,"1,331",326,"6,123",1
/product/country3/skew1,Sept,30.40%,3,40.46%,0.16%,515,4.13,"1,273",387,"5,257",2
/product/country3/skew1,April,24.63%,3,41.28%,0.08%,496,4.44,"1,202",299,"5,339",1
/product/country3/skew1,May,26.81%,3,44.55%,0.49%,364,4.18,817,219,"3,415",4
/product/country3/skew1,Oct,30.11%,3,36.27%,0.29%,371,4.3,"1,023",308,"4,399",3
/product/country4/region1/skew2,Sept,19.87%,4,35.83%,0.22%,321,5.98,896,178,"5,358",2
/product/country4/region1/skew2,July,25.57%,4,43.94%,0.12%,366,5.31,833,213,"4,423",1
/product/country4/region1/skew2,Mar,30.02%,4,44.38%,0.36%,371,5.2,836,251,"4,347",3
/product/country4/region1/skew2,Jan,27.94%,5,37.37%,0.52%,432,5.99,"1,156",323,"6,924",6
/product/country4/region1/skew2,April,30.61%,4,39.89%,0.77%,361,5.54,905,277,"5,014",7
/product/country4/region1/skew2,Aug,19.72%,4,36.89%,0.12%,318,5.81,862,170,"5,008",1
/product/country4/region1/skew2,June,25.47%,4,37.82%,0.67%,340,5.5,899,229,"4,945",6
/product/country4/region1/skew2,May,27.87%,4,37.78%,0.37%,408,5.49,"1,080",301,"5,929",4
/product/country4/region1/skew2,Feb,32.38%,4,35.83%,0.48%,301,5.73,840,272,"4,813",4
/product/country4/region1/skew2,Oct,20.50%,4,39.14%,0.33%,357,5.88,912,187,"5,363",3
/product/country5/region1/resort2/skew1,Sept,43.66%,3,40.40%,0.09%,459,3.83,"1,136",496,"4,351",1
/product/country5/region1/resort2/skew1,May,36.83%,3,43.46%,0.05%,2474,4.38,"5,693","2,097","24,935",3
/product/country5/region1/resort2/skew1,July,39.96%,3,36.85%,0.21%,1220,4.49,"3,311","1,323","14,866",7
/product/country5/region1/resort2/skew1,Oct,51.66%,3,36.55%,0.00%,341,3.62,933,482,"3,377",0
/product/country5/region1/resort2/skew1,Jan,41.91%,3,49.84%,0.09%,9041,4.19,"18,141","7,603","76,011",16
/product/country5/region1/resort2/skew1,June,33.61%,3,42.10%,0.12%,3145,4.26,"7,471","2,511","31,826",9
/product/country5/region1/resort2/skew1,Aug,40.68%,3,37.61%,0.22%,868,4.14,"2,308",939,"9,555",5
/product/country5/region1/resort2/skew1,April,33.71%,4,47.90%,0.06%,3197,4.51,"6,675","2,250","30,104",4
/product/country5/region1/resort2/skew1,Mar,36.51%,3,46.68%,0.14%,4365,4.31,"9,350","3,414","40,299",13
/product/country5/region1/resort2/skew1,Feb,42.28%,3,43.06%,0.10%,3788,4.06,"8,797","3,719","35,716",9
/product/country5/region3/resort1/skew1,June,23.93%,3,57.45%,0.00%,725,4.37,"1,262",302,"5,515",0
/product/country5/region3/resort1/skew1,Oct,38.25%,4,45.82%,0.11%,2966,4.22,"6,472","2,505","27,474",7
/product/country5/region3/resort1/skew1,Aug,21.11%,3,54.92%,0.00%,536,4.88,976,206,"4,763",0
/product/country5/region3/resort1/skew1,Jan,27.45%,4,56.34%,0.00%,1022,4.49,"1,814",498,"8,145",0
/product/country5/region3/resort1/skew1,Mar,24.26%,3,55.44%,0.00%,617,4.39,"1,113",270,"4,886",0
/product/country5/region3/resort1/skew1,July,24.26%,3,53.19%,0.00%,684,4.24,"1,286",312,"5,453",0
/product/country5/region3/resort1/skew1,Feb,27.57%,3,55.05%,0.00%,643,4.29,"1,168",322,"5,011",0
/product/country5/region3/resort1/skew1,Sept,24.28%,3,54.59%,0.24%,452,4.65,828,201,"3,850",2
/product/country5/region3/resort1/skew1,April,23.72%,4,55.58%,0.00%,717,4.75,"1,290",306,"6,128",0
/product/country5/region3/resort1/skew1,May,24.51%,3,53.00%,0.00%,733,4.34,"1,383",339,"6,002",0
/product/country5/region4/resort1/skew1,Mar,19.47%,4,46.72%,0.20%,456,5.41,976,190,"5,280",2
/product/country5/region4/resort1/skew1,Jan,19.41%,4,46.36%,0.27%,676,5.45,"1,458",283,"7,946",4
/product/country5/region4/resort1/skew1,June,21.98%,4,43.52%,0.18%,497,5.06,"1,142",251,"5,779",2
/product/country5/region4/resort1/skew1,Sept,16.57%,4,45.95%,0.12%,391,5.8,851,141,"4,936",1
/product/country5/region4/resort1/skew1,Feb,20.72%,5,43.56%,0.20%,433,5.58,994,206,"5,547",2
/product/country5/region4/resort1/skew1,July,21.04%,3,42.97%,0.08%,529,4.92,"1,231",259,"6,057",1
/product/country5/region4/resort1/skew1,April,22.56%,4,45.78%,0.22%,418,5.13,913,206,"4,684",2
/product/country5/region4/resort1/skew1,Oct,20.00%,4,41.25%,0.13%,330,5.46,800,160,"4,368",1
/product/country5/region4/resort1/skew1,Aug,21.18%,3,46.94%,0.00%,452,5.03,963,204,"4,844",0
/product/country5/region4/resort1/skew1,May,23.09%,4,44.49%,0.00%,553,5.11,"1,243",287,"6,352",0
/product/country5/region6/resort2/skew1,Aug,45.97%,3,37.91%,0.12%,621,4.08,"1,638",753,"6,683",2
/product/country5/region6/resort2/skew1,June,36.27%,3,39.21%,0.10%,2802,4.07,"7,147","2,592","29,088",7
/product/country5/region6/resort2/skew1,Feb,47.37%,3,36.34%,0.00%,636,3.99,"1,750",829,"6,983",0
/product/country5/region6/resort2/skew1,Mar,44.10%,3,39.40%,0.00%,678,4.3,"1,721",759,"7,400",0
/product/country5/region6/resort2/skew1,Sept,43.35%,2,40.14%,0.04%,1050,3.64,"2,616","1,134","9,522",1
/product/country5/region6/resort2/skew1,July,48.60%,3,33.89%,0.15%,929,4.06,"2,741","1,332","11,128",4
/product/country5/region6/resort2/skew1,May,39.91%,3,35.01%,0.07%,1443,3.81,"4,122","1,645","15,705",3
/product/country5/region6/resort2/skew1,Jan,41.55%,3,40.22%,0.05%,2246,4.11,"5,584","2,320","22,950",3
/product/country5/region6/resort2/skew1,April,48.91%,4,38.42%,0.30%,776,4.06,"2,020",988,"8,201",6
/product/country5/region6/resort2/skew1,Oct,36.96%,4,35.98%,0.09%,403,4.73,"1,120",414,"5,298",1
/product/country6/region1/skew1,Sept,24.01%,4,46.59%,0.61%,458,5.33,983,236,"5,239",6
/product/country6/region1/skew1,April,30.78%,3,46.17%,0.08%,549,4.5,"1,189",366,"5,351",1
/product/country6/region1/skew1,May,32.70%,3,49.08%,0.00%,590,4.12,"1,202",393,"4,952",0
/product/country6/region1/skew1,Aug,28.34%,3,47.23%,0.09%,555,4.41,"1,175",333,"5,182",1
/product/country6/region1/skew1,Jan,26.44%,5,42.33%,0.84%,557,5.4,"1,316",348,"7,106",11
/product/country6/region1/skew1,July,30.70%,3,52.93%,0.34%,624,4.15,"1,179",362,"4,893",4
/product/country6/region1/skew1,Oct,32.92%,3,51.08%,0.11%,450,4.63,881,290,"4,079",1
/product/country6/region1/skew1,Mar,31.33%,3,44.00%,0.17%,528,4.24,"1,200",376,"5,088",2
/product/country6/region1/skew1,Feb,26.54%,4,44.67%,0.47%,478,4.83,"1,070",284,"5,168",5
/product/country6/region1/skew1,June,29.46%,3,45.97%,0.10%,479,4.25,"1,042",307,"4,429",1
/product/country6/region3/skew1,July,38.77%,2,46.45%,0.10%,484,3.67,"1,042",404,"3,824",1
/product/country6/region3/skew1,Jan,34.56%,4,48.58%,0.53%,461,4.26,949,328,"4,043",5
/product/country6/region3/skew1,April,34.44%,2,38.82%,0.05%,736,3.74,"1,896",653,"7,091",1
/product/country6/region3/skew1,Aug,37.07%,3,46.83%,0.28%,509,3.97,"1,087",403,"4,315",3
/product/country6/region3/skew1,Feb,32.62%,3,45.54%,0.18%,505,4.15,"1,110",362,"4,611",2
/product/country6/region3/skew1,May,38.46%,3,42.96%,0.36%,363,3.89,845,325,"3,287",3
/product/country6/region3/skew1,June,40.83%,3,48.51%,0.11%,455,3.68,938,383,"3,452",1
/product/country6/region3/skew1,Oct,34.75%,3,44.80%,0.22%,497,4.05,"1,109",383,"4,469",2
/product/country6/region3/skew1,Sept,30.96%,3,45.38%,0.12%,727,4.24,"1,602",496,"6,792",2
/product/country6/region3/skew1,Mar,34.34%,3,46.21%,0.26%,548,4.13,"1,187",403,"4,905",3
/product/country8/region1/skew1,June,35.40%,4,37.87%,0.37%,306,4.79,808,286,"3,870",3
/product/country8/region1/skew1,Mar,34.59%,3,45.09%,0.22%,546,4.09,"1,211",408,"4,995",3
/product/country8/region1/skew1,July,37.33%,3,40.17%,0.48%,580,4.64,"1,444",539,"6,700",7
/product/country8/region1/skew1,Oct,35.13%,3,43.96%,0.28%,553,4.2,"1,258",434,"5,336",4
/product/country8/region1/skew1,Feb,33.10%,3,39.58%,0.60%,397,4.72,"1,003",332,"4,734",6
/product/country8/region1/skew1,April,33.99%,3,42.78%,0.34%,563,4.42,"1,315",444,"5,805",4
/product/country8/region1/skew1,May,34.38%,4,38.09%,0.45%,339,5.17,890,306,"4,601",4
/product/country8/region1/skew1,Jan,27.87%,3,35.65%,0.00%,472,4.67,"1,324",369,"6,183",0
/product/country8/region1/skew1,Aug,38.28%,3,40.98%,0.21%,395,4.28,964,369,"4,126",2
/product/country8/region1/skew1,Sept,29.95%,4,36.34%,0.31%,347,5.18,955,286,"4,947",3
/product/country9/region1/resort1/skew2,Oct,33.85%,3,40.44%,0.32%,466,4.6,"1,152",387,"5,270",4
/product/country9/region1/resort1/skew2,July,46.28%,3,37.40%,0.44%,337,3.73,901,417,"3,361",4
/product/country9/region1/resort1/skew2,Feb,52.41%,3,34.49%,0.29%,358,3.47,"1,038",544,"3,602",3
/product/country9/region1/resort1/skew2,June,35.25%,3,38.08%,0.24%,403,4.49,"1,059",366,"4,777",3
/product/country9/region1/resort1/skew2,Aug,48.43%,3,40.68%,0.24%,336,3.84,826,400,"3,172",2
/product/country9/region1/resort1/skew2,Mar,50.66%,3,37.66%,0.20%,371,3.43,985,499,"3,379",2
/product/country9/region1/resort1/skew2,May,52.70%,3,40.04%,0.49%,408,3.36,"1,019",537,"3,424",5
/product/country9/region1/resort1/skew2,Jan,50.52%,3,36.99%,0.40%,459,3.52,"1,241",627,"4,368",5
/product/country9/region1/resort1/skew2,Sept,48.26%,3,37.91%,0.33%,385,3.69,"1,016",490,"3,749",3
/product/country9/region1/resort1/skew2,April,49.86%,3,38.60%,0.28%,408,3.7,"1,057",527,"3,911",3
/product/country9/region1/resort1/skew3,May,35.54%,4,42.92%,0.15%,576,4.11,"1,342",477,"5,516",2
/product/country9/region1/resort1/skew3,June,33.15%,3,41.29%,0.21%,588,4.15,"1,424",472,"5,910",3
/product/country9/region1/resort1/skew3,Jan,39.22%,4,48.16%,0.29%,1175,4.16,"2,440",957,"10,150",7
/product/country9/region1/resort1/skew3,April,36.31%,3,42.02%,0.30%,700,4.19,"1,666",605,"6,981",5
/product/country9/region1/resort1/skew3,Aug,41.84%,3,42.13%,0.28%,613,3.93,"1,455",593,"5,798",4
/product/country9/region1/resort1/skew3,Feb,37.52%,4,42.65%,0.40%,632,4.54,"1,482",556,"6,728",6
/product/country9/region1/resort1/skew3,Sept,40.21%,3,42.73%,0.28%,635,4.06,"1,485",585,"6,093",4
/product/country9/region1/resort1/skew3,Mar,34.77%,3,44.45%,0.47%,753,4.07,"1,694",589,"6,895",8
/product/country9/region1/resort1/skew3,Oct,38.71%,3,43.29%,0.30%,676,4.1,"1,561",596,"6,442",5
/product/country9/region1/resort1/skew3,July,35.54%,3,42.38%,0.11%,403,4.06,951,338,"3,861",1
/product/country9/region1/resort3/skew1,June,54.13%,3,43.04%,0.37%,823,3.32,"1,912","1,035","6,348",7
/product/country9/region1/resort3/skew1,Aug,47.43%,3,43.71%,0.25%,705,3.88,"1,613",765,"6,258",4
/product/country9/region1/resort3/skew1,Jan,46.79%,4,36.20%,0.65%,779,4.09,"2,152","1,007","8,802",14
/product/country9/region1/resort3/skew1,Feb,30.29%,4,31.52%,1.08%,701,4.27,"2,224",674,"9,496",24
/product/country9/region1/resort3/skew1,Mar,47.85%,4,34.36%,0.67%,614,4.22,"1,787",855,"7,541",12
/product/country9/region1/resort3/skew1,Sept,49.31%,3,39.13%,0.44%,538,3.51,"1,375",678,"4,826",6
/product/country9/region1/resort3/skew1,July,47.04%,3,45.52%,0.42%,985,3.68,"2,164","1,018","7,964",9
/product/country9/region1/resort3/skew1,April,45.14%,4,37.57%,0.76%,591,4.32,"1,573",710,"6,795",12
/product/country9/region1/resort3/skew1,Oct,49.42%,3,41.39%,0.74%,392,3.59,947,468,"3,400",7
/product/country9/region1/resort3/skew1,May,49.74%,3,41.72%,0.31%,801,3.32,"1,920",955,"6,374",6
/product/country9/region2/resort1/skew2,Oct,24.73%,4,43.69%,0.58%,530,5.2,"1,213",300,"6,308",7
/product/country9/region2/resort1/skew2,Jan,29.94%,4,45.22%,0.18%,1533,4.76,"3,390","1,015","16,136",6
/product/country9/region2/resort1/skew2,May,31.75%,3,41.80%,0.23%,890,4.24,"2,129",676,"9,027",5
/product/country9/region2/resort1/skew2,Sept,24.97%,4,43.48%,0.40%,653,5.26,"1,502",375,"7,901",6
/product/country9/region2/resort1/skew2,Mar,32.16%,4,41.98%,0.50%,667,4.66,"1,589",511,"7,405",8
/product/country9/region2/resort1/skew2,Feb,34.42%,4,41.39%,0.13%,647,4.47,"1,563",538,"6,987",2
/product/country9/region2/resort1/skew2,July,27.82%,4,42.54%,0.38%,887,4.67,"2,085",580,"9,737",8
/product/country9/region2/resort1/skew2,Aug,23.20%,4,40.92%,0.22%,739,5.12,"1,806",419,"9,247",4
/product/country9/region2/resort1/skew2,June,29.27%,3,43.11%,0.33%,782,4.34,"1,814",531,"7,873",6
/product/country9/region2/resort1/skew2,April,29.91%,4,42.06%,0.33%,765,4.57,"1,819",544,"8,313",6
/product/country9/region2/resort2/skew1,Sept,28.00%,4,41.84%,0.21%,792,5.48,"1,893",530,"10,374",4
/product/country9/region2/resort2/skew1,Aug,27.90%,3,42.13%,0.14%,1205,5.08,"2,860",798,"14,529",4
/product/country9/region2/resort2/skew1,July,28.51%,3,42.75%,0.06%,1438,4.78,"3,364",959,"16,080",2
/product/country9/region2/resort2/skew1,Mar,21.82%,4,35.57%,0.08%,450,5.28,"1,265",276,"6,679",1
/product/country9/region2/resort2/skew1,June,27.08%,3,40.86%,0.09%,952,4.81,"2,330",631,"11,207",2
/product/country9/region2/resort2/skew1,Jan,22.95%,6,29.12%,0.74%,316,6.28,"1,085",249,"6,814",8
/product/country9/region2/resort2/skew1,April,22.13%,5,37.82%,0.19%,610,5.72,"1,613",357,"9,226",3
/product/country9/region2/resort2/skew1,Feb,20.39%,5,30.90%,0.24%,385,5.99,"1,246",254,"7,464",3
/product/country9/region2/resort2/skew1,Oct,29.96%,4,38.64%,0.26%,454,5.42,"1,175",352,"6,369",3
/product/country9/region2/resort2/skew1,May,28.27%,4,39.56%,0.21%,771,4.88,"1,949",551,"9,511",4
/transport,Feb,29.36%,4,28.82%,1.87%,5295,4.75,"18,371","5,394","87,262",344
/transport,Oct,21.95%,4,34.38%,1.22%,6621,5.02,"19,258","4,227","96,675",235
/transport,June,21.42%,4,28.47%,1.58%,6119,5.07,"21,496","4,604","108,985",340
/transport,Jan,48.46%,2,54.16%,0.81%,37783,3.38,"69,763","33,807","235,799",564
/transport,Sept,25.09%,4,37.62%,1.40%,6052,4.68,"16,088","4,036","75,292",226
/transport,Mar,24.18%,4,29.92%,1.58%,4701,4.91,"15,714","3,800","77,156",249
/transport,May,21.48%,4,30.95%,1.46%,7294,5.21,"23,569","5,063","122,794",344
/transport,Aug,21.90%,4,33.25%,1.36%,6232,4.98,"18,742","4,104","93,335",255
/transport,April,23.40%,4,30.23%,1.68%,5008,5.04,"16,567","3,877","83,498",278
/transport,July,22.41%,4,29.81%,1.33%,6302,5,"21,139","4,737","105,695",281
/transport/country8,Sept,12.91%,4,57.63%,1.52%,1669,4.86,"2,896",374,"14,075",44
/transport/country8,April,13.94%,5,43.39%,1.80%,604,4.97,"1,392",194,"6,918",25
/transport/country8,Feb,15.44%,5,44.11%,1.67%,820,4.82,"1,859",287,"8,960",31
/transport/country8,Aug,12.37%,4,51.84%,0.84%,859,5.08,"1,657",205,"8,418",14
/transport/country8,May,15.11%,4,45.38%,1.02%,1111,4.55,"2,448",370,"11,138",25
/transport/country8,Oct,13.47%,4,58.96%,1.73%,1020,5.18,"1,730",233,"8,961",30
